GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp		steer_angle		str_moving_avg_result		stanley_steering_angle		path_angle		dr_yaw_angle		psi		atan_tmp		s		triangle_area		distance_a		distance_b		distance_c		x_error
161.54795000		161.54939579		57.46134040		-500		-109.06590903		-109.06646864		-109.24263392		161.54939579		89.20797065		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54899707		57.46094169		-500		-109.06616574		-109.06686826		-109.24263392		161.54899707		89.20837027		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54923553		57.46118015		-500		-109.06659856		-109.06663116		-109.24263392		161.54923553		89.20813317		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54674008		57.46014000		-500		-109.06714790		-109.06912408		-109.24263392		161.54674008		89.21062609		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54791730		57.46009856		-500		-109.06866618		-109.06794762		-109.24263392		161.54791730		89.20944963		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54794484		57.46012611		-500		-109.06835458		-109.06791972		-109.24263392		161.54794484		89.20942173		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54796080		57.46014206		-500		-109.06834117		-109.06790406		-109.24263392		161.54796080		89.20940607		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54839607		57.46057734		-500		-109.06790415		-109.06746855		-109.24263392		161.54839605		89.20897056		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54894747		57.46112874		-500		-109.06760306		-109.06691659		-109.24263392		161.54894747		89.20841860		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54749024		57.46073339		-500		-109.06750740		-109.06837455		-109.24263392		161.54749024		89.20987656		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54891376		57.46215691		-500		-38.68245347		-109.06705721		-109.24263392		161.54891376		89.20855922		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54955359		57.46279674		-500		-109.06747028		-109.06630847		-109.24263392		161.54955359		89.20781048		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54887971		57.46212286		-500		-109.06710427		-109.06698412		-109.24263392		161.54887971		89.20848613		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54839696		57.46279794		-500		-109.06689142		-109.06752313		-109.24263392		161.54839696		89.20902514		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54841199		57.46281297		-500		-109.06689148		-109.06745304		-109.24263392		161.54841199		89.20895505		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54842721		57.46282818		-500		-109.06689154		-109.06743831		-109.24263392		161.54842721		89.20894032		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54998406		57.46438503		-500		-109.06696514		-109.06588110		-109.24263392		161.54998406		89.20738311		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.55001043		57.46441140		-500		-109.06695540		-109.06585453		-109.24263392		161.55001043		89.20735654		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54935732		57.46375829		-500		-109.06661636		-109.06651084		-109.24263392		161.54935732		89.20801285		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54800187		57.46391904		-500		-109.06639701		-109.06786248		-109.24263392		161.54800187		89.20936449		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54800732		57.46392449		-500		-109.06640883		-109.06785676		-109.24263392		161.54800732		89.20935877		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54881460		57.46473177		-500		-109.06748941		-109.06704966		-109.24263392		161.54881460		89.20855167		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54805024		57.46597633		-500		-109.06655507		-109.06781705		-109.24263392		161.54805024		89.20931906		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54838756		57.46631365		-500		-109.06740260		-109.06747674		-109.24263392		161.54838756		89.20897875		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54845050		57.46637659		-500		-109.06739111		-109.06742475		-109.24263392		161.54845050		89.20892676		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54856281		57.46722045		-500		-109.06738517		-109.06730348		-109.24263392		161.54856281		89.20880549		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54862848		57.46728612		-500		-109.06738433		-109.06723926		-109.24263392		161.54862848		89.20874127		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54869204		57.46734969		-500		-109.06738282		-109.06717372		-109.24263392		161.54869204		89.20867573		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54877157		57.46742921		-500		-109.06738201		-109.06714789		-109.24263392		161.54877157		89.20864990		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.55008075		57.46873839		-500		-109.06638030		-109.06578311		-109.24263392		161.55008075		89.20728512		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.55007615		57.46873379		-500		-109.06636556		-109.06578761		-109.24263392		161.55007615		89.20728962		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54932276		57.46798040		-500		-109.06596766		-109.06654099		-109.24263392		161.54932276		89.20804300		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54704602		57.46723383		-500		-109.06743786		-109.06881803		-109.24263392		161.54704602		89.21032004		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54743338		57.46762120		-500		-109.06817784		-109.06843037		-109.24263392		161.54743338		89.20993238		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54742871		57.46761652		-500		-109.06819886		-109.06843522		-109.24263392		161.54742871		89.20993723		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54762211		57.46780992		-500		-109.06849266		-109.06824180		-109.24263392		161.54762211		89.20974381		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54761738		57.46780519		-500		-109.06849506		-109.06824638		-109.24263392		161.54761738		89.20974839		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54844337		57.46833330		-500		-109.06825864		-109.06742202		-109.24263392		161.54844337		89.20892403		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54898825		57.46887818		-500		-109.06790636		-109.06687617		-109.24263392		161.54898825		89.20837818		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54914147		57.46903140		-500		-109.06736364		-109.06672444		-109.24263392		161.54914147		89.20822645		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54949716		57.46938709		-500		-109.06676246		-109.06636577		-109.24263392		161.54949716		89.20786778		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54945837		57.46934830		-500		-109.06675206		-109.06640302		-109.24263392		161.54945837		89.20790503		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54752260		57.46827137		-500		-109.06725184		-109.06834524		-109.24263392		161.54752260		89.20984725		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54769258		57.46844136		-500		-109.06753822		-109.06815620		-109.24263392		161.54769258		89.20965821		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54803249		57.46878126		-500		-109.06801348		-109.06783111		-109.24263392		161.54803249		89.20933312		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54743150		57.46818028		-500		-109.06799193		-109.06842382		-109.24263392		161.54743150		89.20992583		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54964909		57.46987709		-500		-109.06752688		-109.06619948		-109.24263392		161.54964909		89.20770149		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54631800		57.46866231		-500		-109.06905544		-109.06954605		-109.24263392		161.54631800		89.21104806		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54794261		57.46802008		-500		-75.47634818		-109.06792458		-109.24263392		161.54794261		89.20942659		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54681112		57.46688858		-500		-109.06816881		-109.06905103		-109.24263392		161.54681112		89.21055304		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54678265		57.46686012		-500		-109.06859939		-109.06908112		-109.24263392		161.54678265		89.21058313		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54752308		57.46653012		-500		-109.06878843		-109.06834155		-109.24263392		161.54752308		89.20984356		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54830451		57.46731156		-500		-109.06861560		-109.06755850		-109.24263392		161.54830451		89.20906051		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54843392		57.46744096		-500		-109.06792723		-109.06742923		-109.24263392		161.54843392		89.20893124		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54796175		57.46696880		-500		-109.06760805		-109.06790246		-109.24263392		161.54796175		89.20940447		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54818172		57.46684629		-500		-109.06758535		-109.06768306		-109.24263392		161.54818172		89.20918507		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54815272		57.46681730		-500		-109.06778461		-109.06778519		-109.24263392		161.54815272		89.20928720		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54838254		57.46704711		-500		-109.06769997		-109.06748121		-109.24263392		161.54838254		89.20898322		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54905442		57.46771899		-500		-109.06746300		-109.06681123		-109.24263392		161.54905442		89.20831324		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54973201		57.46839659		-500		-109.06696872		-109.06612977		-109.24263392		161.54973201		89.20763178		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54969177		57.46835635		-500		-109.06695192		-109.06617119		-109.24263392		161.54969177		89.20767320		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54891187		57.46757645		-500		-109.06675088		-109.06694561		-109.24263392		161.54891187		89.20844762		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54673242		57.46539700		-500		-109.06704151		-109.06913373		-109.24263392		161.54673242		89.21063574		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54713485		57.46579943		-500		-96.34382156		-109.06872915		-109.24263392		161.54713485		89.21023116		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54877774		57.46661669		-500		-109.06739703		-109.06708693		-109.24263392		161.54877774		89.20858894		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54868879		57.46652774		-500		-109.06715322		-109.06727366		-109.24263392		161.54868879		89.20877567		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54861624		57.46727872		-500		-109.06740096		-109.06724883		-109.24263392		161.54861624		89.20875084		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54863182		57.46729431		-500		-109.06740244		-109.06723289		-109.24263392		161.54863182		89.20873490		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54838283		57.46704532		-500		-109.06746841		-109.06753813		-109.24263392		161.54838283		89.20904014		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54839889		57.46706138		-500		-109.06747241		-109.06746598		-109.24263392		161.54839889		89.20896799		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54813773		57.46680022		-500		-109.06748455		-109.06775676		-109.24263392		161.54813773		89.20925877		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54816414		57.46682663		-500		-109.06748840		-109.06770048		-109.24263392		161.54816414		89.20920249		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54782593		57.46674297		-500		-109.06768848		-109.06803830		-109.24263392		161.54782593		89.20954031		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54981399		57.46873104		-500		-109.06768617		-109.06605038		-109.24263392		161.54981399		89.20755239		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54982225		57.46873929		-500		-109.06765927		-109.06604199		-109.24263392		161.54982225		89.20754400		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54759927		57.46822071		-500		-109.06718941		-109.06826092		-109.24263392		161.54759927		89.20976293		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54676008		57.46738153		-500		-109.06760631		-109.06910494		-109.24263392		161.54676008		89.21060695		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54637530		57.46699674		-500		-109.06874250		-109.06948877		-109.24263392		161.54637530		89.21099078		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54710083		57.46772227		-500		-109.06911776		-109.06876579		-109.24263392		161.54710083		89.21026780		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54713468		57.46775612		-500		-109.06911402		-109.06873089		-109.24263392		161.54713468		89.21023290		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54787549		57.46786493		-500		-109.06877947		-109.06801967		-109.24263392		161.54787549		89.20952168		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54789137		57.46788081		-500		-109.06877652		-109.06797350		-109.24263392		161.54789137		89.20947551		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54893335		57.46892279		-500		-109.06817792		-109.06693152		-109.24263392		161.54893335		89.20843353		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54894879		57.46893823		-500		-43.48212570		-109.06691545		-109.24263392		161.54894879		89.20841746		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54977231		57.46976175		-500		-109.06725256		-109.06609167		-109.24263392		161.54977231		89.20759368		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.55078194		57.47077138		-500		-109.06636091		-109.06508224		-109.24263392		161.55078194		89.20658425		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54788088		57.47064209		-500		-109.06662629		-109.06798356		-109.24263392		161.54788088		89.20948557		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54844983		57.47121104		-500		-109.06747648		-109.06742451		-109.24263392		161.54844983		89.20892652		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54861602		57.47137723		-500		-109.06744065		-109.06724757		-109.24263392		161.54861602		89.20874958		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54854515		57.47221922		-500		-109.06741589		-109.06732028		-109.24263392		161.54854515		89.20882229		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54990858		57.47358266		-500		-109.06710038		-109.06593605		-109.24263392		161.54990858		89.20743806		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54796608		57.47245930		-500		-109.06680161		-109.06789824		-109.24263392		161.54796608		89.20940025		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54877124		57.47326446		-500		-17.81423569		-109.06709286		-109.24263392		161.54877124		89.20859487		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54987758		57.47437080		-500		-109.06652152		-109.06598632		-109.24263392		161.54987758		89.20748833		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54769819		57.47362134		-500		-109.06644105		-109.06816574		-109.24263392		161.54769819		89.20966775		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54748973		57.47341287		-500		-109.06701930		-109.06837410		-109.24263392		161.54748973		89.20987611		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54740363		57.47332678		-500		-109.06797841		-109.06844467		-109.24263392		161.54740363		89.20994668		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54730047		57.47322362		-500		-109.06839685		-109.06856258		-109.24263392		161.54730047		89.21006459		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54749487		57.47134834		-500		-109.06885607		-109.06836664		-109.24263392		161.54749487		89.20986865		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54746006		57.47131354		-500		-109.06884605		-109.06840394		-109.24263392		161.54746006		89.20990595		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54723972		57.47109319		-500		-109.06867242		-109.06862354		-109.24263392		161.54723972		89.21012555		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54693188		57.47078535		-500		-109.06867849		-109.06893300		-109.24263392		161.54693188		89.21043501		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54727415		57.47112762		-500		-109.06879135		-109.06859016		-109.24263392		161.54727415		89.21009217		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54669541		57.46978383		-500		-109.06877497		-109.06916812		-109.24263392		161.54669541		89.21067013		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54669239		57.46978082		-500		-109.06877671		-109.06917256		-109.24263392		161.54669239		89.21067457		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54776869		57.47085712		-500		-109.06858557		-109.06809571		-109.24263392		161.54776869		89.20959772		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54705444		57.47014287		-500		-109.06861213		-109.06882775		-109.24263392		161.54705444		89.21032976		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54707001		57.47015844		-500		-109.06861934		-109.06879509		-109.24263392		161.54707001		89.21029710		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54719270		57.47000528		-500		-109.06828356		-109.06867123		-109.24263392		161.54719270		89.21017324		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54686034		57.46967293		-500		-109.06829324		-109.06900270		-109.24263392		161.54686038		89.21050471		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54681547		57.46962806		-500		-109.06829401		-109.06900578		-109.24263392		161.54681547		89.21050779		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54672212		57.46838241		-500		-22.39540339		-109.06914183		-109.24263392		161.54672212		89.21064384		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54728114		57.46894143		-500		-109.06905747		-109.06858277		-109.24263392		161.54728114		89.21008478		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54727647		57.46893676		-500		-109.06905266		-109.06858744		-109.24263392		161.54727647		89.21008945		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54795779		57.46869712		-500		-90.30845600		-109.06790651		-109.24263392		161.54795779		89.20940852		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54810160		57.46884095		-500		-109.06775487		-109.06776189		-109.24263392		161.54810162		89.20926390		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54860897		57.46973042		-500		-109.06779409		-109.06725545		-109.24263392		161.54860897		89.20875746		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54861453		57.46973597		-500		-109.06778912		-109.06724979		-109.24263392		161.54861453		89.20875180		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54856364		57.46968509		-500		-73.00274973		-109.06730061		-109.24263392		161.54856364		89.20880262		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54914074		57.47026219		-500		-109.06739953		-109.06672485		-109.24263392		161.54914074		89.20822686		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54793917		57.47017204		-500		-109.06702834		-109.06792458		-109.24263392		161.54793917		89.20942659		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54793453		57.47016740		-500		-43.04525081		-109.06792950		-109.24263392		161.54793453		89.20943151		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54924495		57.47147782		-500		-109.06704921		-109.06662064		-109.24263392		161.54924495		89.20812265		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54927037		57.47150324		-500		-109.06705231		-109.06659372		-109.24263392		161.54927037		89.20809573		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54805486		57.47283608		-500		-109.06680170		-109.06782901		-109.24263392		161.54805486		89.20933102		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54792008		57.47270129		-500		-109.06712624		-109.06781292		-109.24263392		161.54792008		89.20931493		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54784230		57.47262351		-500		-109.06713227		-109.06802054		-109.24263392		161.54784230		89.20952255		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54616335		57.47094456		-500		-109.06778187		-109.06970008		-109.24263392		161.54616335		89.21120209		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54804466		57.46822833		-500		-109.06932612		-109.06782072		-109.24263392		161.54804466		89.20932273		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54808073		57.46826441		-500		-109.06932218		-109.06778458		-109.24263392		161.54808073		89.20928659		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54857542		57.46875910		-500		-109.06885048		-109.06728777		-109.24263392		161.54857542		89.20878978		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54698048		57.46716415		-500		-109.06828821		-109.06888331		-109.24263392		161.54698048		89.21038532		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54794540		57.46715947		-500		-109.06829274		-109.06791854		-109.24263392		161.54794540		89.20942055		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54716019		57.46637426		-500		-109.06832334		-109.06870091		-109.24263392		161.54716025		89.21020292		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54709404		57.46630811		-500		-109.06832334		-109.06870091		-109.24263392		161.54709404		89.21020292		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54863507		57.46784914		-500		-109.06787864		-109.06722911		-109.24263392		161.54863507		89.20873112		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54864063		57.46785470		-500		-109.06785790		-109.06722381		-109.24263392		161.54864063		89.20872582		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54828478		57.46819504		-500		-25.52181229		-109.06757960		-109.24263392		161.54828478		89.20908161		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54840523		57.46831549		-500		-109.06749150		-109.06745817		-109.24263392		161.54840523		89.20896018		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54844266		57.46835292		-500		-109.06758602		-109.06741019		-109.24263392		161.54844266		89.20891220		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54780492		57.46826971		-500		-109.06739534		-109.06805885		-109.24263392		161.54780492		89.20956086		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54840066		57.46886544		-500		-109.06754353		-109.06746435		-109.24263392		161.54840066		89.20896636		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54842667		57.46889145		-500		-109.06754354		-109.06743778		-109.24263392		161.54842667		89.20893979		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54921683		57.46968162		-500		-10.76136117		-109.06664621		-109.24263392		161.54921683		89.20814822		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
